"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions","poll_choices"
"839655170501832708","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","#ObamaGate #ObamaWiretap IS true so
💥#ARRESTObama💥
💥#Vault7💥
💥#ObamaLegacy💥
💥#MAGA💥
💥#ERASEObamaCare💥
💥#ERASEObama💥
💥💥💥💥💥💥💥💥💥
🚂🚂🚂🚂 https://t.co/hi4Ef2LGkN","2017-03-09 01:52","Twitter for Android","","","","false","","","absent","absent","0","0","1","0","['ObamaGate', 'ObamaWiretap', 'ARRESTObama', 'Vault7', 'ObamaLegacy', 'MAGA', 'ERASEObamaCare', 'ERASEObama']","[]","[]",""
"849658724817920000","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#RedEye🚨#SusanRice🚨#DirtyRice🚨#Wiretap🚨#JailObamaSpyRing🚨#ObamaSpyRing🚨#ObamaGate🚨#EqualPayDay🚨#LeftTheFloor🚨#HoldTheFloor🚨#FireRyan🚨#MAGA🚨 https://t.co/xpIR7kXoDH","2017-04-05 16:23","Twitter for Android","","","","false","","","absent","absent","0","0","5","4","['RedEye', 'SusanRice', 'DirtyRice', 'Wiretap', 'JailObamaSpyRing', 'ObamaSpyRing', 'ObamaGate', 'EqualPayDay', 'LeftTheFloor', 'HoldTheFloor', 'FireRyan', 'MAGA']","[]","[]",""
"854748805022994432","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#BuildTheWall🚨
🚨#FlipThe6th🚨
🚨#AmericaFirst🚨
🚨#MoldyLocks🚨
🚨#Moldilocks🚨
🚨#ANTIFA🚨
🚨#Fresno🚨
🚨#FireRyan🚨
🚨#WhiteGenocide🚨
🚨#TRUMP🚨
🚨#MAGA🚨 https://t.co/3OPUjxiiJa","2017-04-19 17:29","Twitter for Android","","","","false","","","absent","absent","0","1","2","1","['BuildTheWall', 'FlipThe6th', 'AmericaFirst', 'MoldyLocks', 'Moldilocks', 'ANTIFA', 'Fresno', 'FireRyan', 'WhiteGenocide', 'TRUMP', 'MAGA']","[]","[]",""
"939416948802121728","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#QAnon https://t.co/bUGYiWgByW","2017-12-09 08:50","Twitter for Android","","","938655715446677504","false","","","absent","absent","0","0","0","0","['QAnon']","['https://twitter.com/SportingBecky/status/938655715446677506']","[]",""
"930141750517055488","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Liberals Consider Gov. Jerry Brown the ‘LEADER’ of the ‘Nation of California’ https://t.co/S0TUekMgiY via @truthfeednews","2017-11-13 18:34","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['http://truthfeednews.com/liberals-consider-gov-jerry-brown-the-leader-of-the-nation-of-california/']","[707278892801765377]",""
"929159916966658048","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#FollowTheWhiteRabbit 🐇 https://t.co/UnFt9wMUUr","2017-11-11 01:32","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['FollowTheWhiteRabbit']","[]","[]",""
"821983215753695235","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Yes, it's time to unite.  #StopResistance https://t.co/sBzIQwPgCd","2017-01-19 07:30","Twitter for Android","","","796789174653202432","false","","","absent","absent","0","0","1","0","['StopResistance']","['https://twitter.com/JaclynGlenn/status/796789174653202432']","[]",""
"809661787649888256","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Nothing that I see wrong on this meeting table.  Just #FakeNews from liberals again... https://t.co/ehcZm8cFdu","2016-12-16 07:29","Twitter for Android","","","809567607972098048","false","","","absent","absent","0","0","0","0","['FakeNews']","['https://twitter.com/thinkprogress/status/809567607972098048']","[]",""
"839656849058185216","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","🚨WE ARE AT #WAR!‼️🚨
🔥#DeepState🔥
🔥#Vault7🔥
🔥#CivilWarII🔥
🔥#WakeUpUSA🔥
🔥#ShadowGovernment🔥
🔥#ObamaGate🔥
🔥#ARRESTObama🔥
🔥#MAGA🔥
🔥#Wiretap🔥 https://t.co/EMX7urz3p3","2017-03-09 01:59","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['WAR', 'DeepState', 'Vault7', 'CivilWarII', 'WakeUpUSA', 'ShadowGovernment', 'ObamaGate', 'ARRESTObama', 'MAGA', 'Wiretap']","[]","[]",""
"938090779980869632","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","RT @letetiadj: @Yamiche Looks like someone jumped the gun here. @RepJohnConyers just endorsed his son John Conyers III to follow him in his…","2017-12-05 17:00","Twitter for Android","","","","true","2850797633","938066129729224704","absent","absent","0","0","0","0","[]","[]","[2850797633, 89887215, 138770045]",""
"855441288283344897","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#Scandal🚨
🚨#BuildTheWall🚨
🚨#ANTIFA🚨
🚨#AmericaFirst🚨
🚨#RepealAndReplaceObamaCare🚨
🚨#Berkeley🚨
🚨#BerkeleyRiots🚨
🚨#Pray4DJT🚨
🚨#TRUMP🚨
🚨#MAGA🚨 https://t.co/pyw2PMnUMZ","2017-04-21 15:21","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['Scandal', 'BuildTheWall', 'ANTIFA', 'AmericaFirst', 'RepealAndReplaceObamaCare', 'Berkeley', 'BerkeleyRiots', 'Pray4DJT', 'TRUMP', 'MAGA']","[]","[]",""
"833405070637031424","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#JohnKerryAMovie https://t.co/YrCPYLRFKY","2017-02-19 19:57","Twitter for Android","","","","false","","","absent","absent","0","0","1","1","['JohnKerryAMovie']","[]","[]",""
"757306770624647168","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Shut up, liar. https://t.co/8IM40othXp","2016-07-24 20:09","Twitter for Android","","","757211968541450240","false","","","absent","absent","0","0","1","0","[]","['https://twitter.com/HillaryClinton/status/757211968541450240']","[]",""
"635935776103010304","I0Mho0++vr2cAv2c44V8d1AaGUk30poOPNcCcqC8h8=","I0Mho0++vr2cAv2c44V8d1AaGUk30poOPNcCcqC8h8=","I0Mho0++vr2cAv2c44V8d1AaGUk30poOPNcCcqC8h8=","New York, USA","Extreme twitter fanatic","","124","240","2014-05-30","en","en","Is cheating natural? Little is known, and whats known is complicated","2015-08-24 22:04","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"634514954046078976","9uHEWp+kEWFIpCuSYNknEqCdjelvkV0ruW48wILl3b4=","9uHEWp+kEWFIpCuSYNknEqCdjelvkV0ruW48wILl3b4=","9uHEWp+kEWFIpCuSYNknEqCdjelvkV0ruW48wILl3b4=","New York, USA","Working ,  Problem solver","","120","213","2014-05-30","en","en","Founder of French far-right party risks expulsion at hearing","2015-08-20 23:58","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"847125579069468672","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#WomanOfCourage🚨#Nunes🚨#Brexit🚨#Article50🚨#WednesdayWisdom🚨#DennisMontgomery🚨#AdamSchiff🚨#TheHammer🚨#DeepState🚨#FireRyan🚨#ObamaGate🚨#MAGA🚨 https://t.co/xJ4YvGZqRL","2017-03-29 16:37","Twitter for Android","","","","false","","","absent","absent","0","0","2","2","['WomanOfCourage', 'Nunes', 'Brexit', 'Article50', 'WednesdayWisdom', 'DennisMontgomery', 'AdamSchiff', 'TheHammer', 'DeepState', 'FireRyan', 'ObamaGate', 'MAGA']","[]","[]",""
"820383464520237057","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#RosieODonnellIsTrash #RosieThePig #DisgustingRosieODonnell #DeportRosie @Rosie https://t.co/L5KStknDMz","2017-01-14 21:33","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['RosieODonnellIsTrash', 'RosieThePig', 'DisgustingRosieODonnell', 'DeportRosie']","[]","[25203361]",""
"818259042418049024","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Dear @HillaryClinton Supporters... #PleaseStayOutOfMy Life ! Your Views Don't Make Sense &amp; You're Too Offended By Everything ! #TrumpTrain","2017-01-09 00:52","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['PleaseStayOutOfMy', 'TrumpTrain']","[]","[1339835893]",""
"887849589612568576","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","A story of two liars. https://t.co/1U0YKt2zOa","2017-07-20 01:40","Twitter for Android","","","887844561732677632","false","","","absent","absent","0","0","0","0","[]","['https://twitter.com/sensanders/status/887844561732677637']","[]",""
"840012785132101632","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","🚨WE ARE AT #WAR!‼️🚨
🔥#MAGA🔥
🔥#Vault7🔥
🔥#CivilWarII🔥
🔥#WakeUpUSA🔥
🔥#ShadowGovernment🔥
🔥#ObamaGate🔥
🔥#ARRESTObama🔥
🔥#TheMessyTruth🔥
🔥#Wiretap🔥 https://t.co/S8AGr2p72Z","2017-03-10 01:33","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['WAR', 'MAGA', 'Vault7', 'CivilWarII', 'WakeUpUSA', 'ShadowGovernment', 'ObamaGate', 'ARRESTObama', 'TheMessyTruth', 'Wiretap']","[]","[]",""
"937026382080524288","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","FBI found no wrongdoing in Flynn's calls with Russia: report  https://t.co/oVaSuz6kHp","2017-12-02 18:31","Twitter for Android","","","","false","","","absent","absent","0","0","1","1","[]","['http://thehill.com/policy/national-security/intelligence/315793-fbi-found-no-wrongdoing-in-flynns-calls-with-russian']","[]",""
"846560310613831680","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#TuckerCarlsonTonight🚨#ReleaseTheHannityTape🚨#TedKoppel🚨#SanctuaryCities🚨#EndSanctuaryCities🚨#RockvilleRape🚨#FireRyan🚨#Nunes🚨#TCOT🚨#MAGA🚨 https://t.co/YyQIxIBhqB","2017-03-28 03:11","Twitter for Android","","","","false","","","absent","absent","0","1","1","2","['TuckerCarlsonTonight', 'ReleaseTheHannityTape', 'TedKoppel', 'SanctuaryCities', 'EndSanctuaryCities', 'RockvilleRape', 'FireRyan', 'Nunes', 'TCOT', 'MAGA']","[]","[]",""
"844383979037900801","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#SanctuarySewer🚨
🚨#RockvilleRape🚨
🚨#IllegalAliens🚨
🚨#BuildTheWall🚨
🚨#WhiteHousePleaseHoldSong🚨
🚨#RedNationRising🚨
🚨#GorsuchHearing🚨
🚨#MAGA🚨 https://t.co/VVXRFg8Ayl","2017-03-22 03:03","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['SanctuarySewer', 'RockvilleRape', 'IllegalAliens', 'BuildTheWall', 'WhiteHousePleaseHoldSong', 'RedNationRising', 'GorsuchHearing', 'MAGA']","[]","[]",""
"797898957569437696","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en",".@HillaryClinton is a crook!  You are really that stupid to think #CrookedHillary will suddenly make change after 30+ years in politics. https://t.co/BvIiry3Lwz","2016-11-13 20:28","Twitter for Android","","","797898536545304576","false","","","absent","absent","0","0","1","0","['CrookedHillary']","['https://twitter.com/jacman6222/status/797898536545304576']","[1339835893]",""
"809600260817371137","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#CrookedHillary https://t.co/oZA2oSbjqe","2016-12-16 03:25","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['CrookedHillary']","[]","[]",""
"855655252992733184","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#Scandal🚨
🚨#BuildTheWall🚨
🚨#ANTIFA🚨
🚨#AmericaFirst🚨
🚨#RepealAndReplaceObamaCare🚨
🚨#Berkeley🚨
🚨#FreeAssange🚨
🚨#Pray4DJT🚨
🚨#TRUMP🚨
🚨#MAGA🚨 https://t.co/h8MsspNrE1","2017-04-22 05:31","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['Scandal', 'BuildTheWall', 'ANTIFA', 'AmericaFirst', 'RepealAndReplaceObamaCare', 'Berkeley', 'FreeAssange', 'Pray4DJT', 'TRUMP', 'MAGA']","[]","[]",""
"927949726669971456","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","RETWEET If You Agree. The Special Prosecutor Needs to Indict Obama &amp; Administration for RICO; Treason, Obstruction, Espionage,💰Laundering‼️🚨 https://t.co/VEv5bXY3W1","2017-11-07 17:23","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"844391405267038209","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#SanctuarySewer🚨
🚨#RockvilleRape🚨
🚨#FeelTheBern🚨
🚨#BuildTheWall🚨
🚨#ConfirmGorsuch🚨
🚨#GorsuchHearing🚨
🚨#PizzaGate🚨
🚨#PedoGate🚨
🚨#MAGA🚨 https://t.co/fCf1ijwxLh","2017-03-22 03:32","Twitter for Android","","","","false","","","absent","absent","0","1","2","3","['SanctuarySewer', 'RockvilleRape', 'FeelTheBern', 'BuildTheWall', 'ConfirmGorsuch', 'GorsuchHearing', 'PizzaGate', 'PedoGate', 'MAGA']","[]","[]",""
"643957742076432384","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","United States","BUT : Where news meets social media","http://t.co/hAeULRQPWw","1207","2020","2015-07-21","en","en","WHY #California REPUBLICANS OPPOSE A MEASURE TO LINK VOTER REGISTRATION TO DRIVERS LICENSES

http://t.co/E2pmsw7Nn5 http://t.co/dWq6wBWfDw","2015-09-16 01:21","TweetDeck","","","","false","","","absent","absent","0","1","0","0","['California']","['http://bit.ly/1LwjIYT']","[]",""
"667326005401403392","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","United States","BUT : Where news meets social media","http://t.co/hAeULRQPWw","1207","2020","2015-07-21","en","en","BUT: One more warning https://t.co/MfBHm3NxmM","2015-11-19 12:58","Twitter Web Client","","","667316427645259776","false","","","absent","absent","0","0","0","0","[]","['https://twitter.com/washingtonpost/status/667316427645259776']","[]",""
"632957934171918336","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","United States","BUT : Where news meets social media","http://t.co/hAeULRQPWw","1207","2020","2015-07-21","en","en","BUT - Throwing Public Education Under the Bus http://t.co/XgtHEuLxkb #BUT #butthis #bestUSAtoday #truthout #AmericanEducation #tuition","2015-08-16 16:51","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","['BUT', 'butthis', 'bestUSAtoday', 'truthout', 'AmericanEducation', 'tuition']","['http://butthis.com/news/throwing-public-education-under-the-bus#.VdC_aSg5Noo.twitter']","[]",""
